#Note:E; Temperature:25°C
#f[Hz] Re(Z/Zc) Im(Z/Zc)
2612 4.62416015e-1 -2.40721584e-1
2614 4.71490956e-1 -2.17433003e-1
2616 4.81226584e-1 -1.93956477e-1
2618 4.91662334e-1 -1.70285656e-1
2620 5.02841061e-1 -1.46415463e-1
2622 5.14809308e-1 -1.22342349e-1
2624 5.27617600e-1 -9.80645905e-2
2626 5.41320754e-1 -7.35826445e-2
2628 5.55978209e-1 -4.88995629e-2
2630 5.71654377e-1 -2.40214848e-2
2632 5.88418998e-1 1.04178772e-3
2634 6.06347513e-1 2.62761125e-2
2636 6.25521440e-1 5.16622142e-2
2638 6.46028732e-1 7.71747561e-2
2640 6.67964135e-1 1.02781256e-1
2642 6.91429483e-1 1.28440823e-1
2644 7.16533956e-1 1.54102689e-1
2646 7.43394230e-1 1.79704507e-1
2648 7.72134496e-1 2.05170387e-1
2650 8.02886303e-1 2.30408636e-1
2652 8.35788131e-1 2.55309182e-1
2654 8.70984643e-1 2.79740642e-1
2656 9.08625484e-1 3.03547027e-1
2658 9.48863506e-1 3.26544075e-1
2660 9.91852261e-1 3.48515231e-1
2662 1.03774256e+0 3.69207305e-1
2664 1.08667792e+0 3.88325921e-1
2666 1.13878854e+0 4.05530896e-1
2668 1.19418368e+0 4.20431792e-1
2670 1.25294204e+0 4.32583986e-1
2672 1.31509989e+0 4.41485758e-1
2674 1.38063687e+0 4.46577042e-1
2676 1.44945913e+0 4.47240703e-1
2678 1.52138028e+0 4.42807368e-1
2680 1.59610024e+0 4.32565065e-1
2682 1.67318321e+0 4.15774971e-1
2684 1.75203602e+0 3.91694617e-1
2686 1.83188930e+0 3.59609582e-1
2688 1.91178412e+0 3.18874192e-1
2690 1.99056806e+0 2.68960744e-1
2692 2.06690435e+0 2.09515376e-1
2694 2.13929813e+0 1.40416908e-1
2696 2.20614250e+0 6.18330849e-2
2698 2.26578506e+0 -2.57330877e-2
2700 2.31661296e+0 -1.21415059e-1
2702 2.35715046e+0 -2.23980229e-1
2704 2.38615987e+0 -3.31858729e-1
2706 2.40273408e+0 -4.43205050e-1
2708 2.40636838e+0 -5.55989029e-1
2710 2.39700110e+0 -6.68107526e-1
2712 2.37501722e+0 -7.77504251e-1
2714 2.34121419e+0 -8.82283635e-1
2716 2.29673564e+0 -9.80805857e-1
2718 2.24298261e+0 -1.07175379e+0
2720 2.18151451e+0 -1.15416763e+0
2722 2.11395153e+0 -1.22744813e+0
2724 2.04188819e+0 -1.29133336e+0
2726 1.96682410e+0 -1.34585632e+0
2728 1.89011476e+0 -1.39129157e+0
2730 1.81294192e+0 -1.42809797e+0
2732 1.73630113e+0 -1.45686354e+0
2734 1.66100280e+0 -1.47825600e+0
2736 1.58768313e+0 -1.49298145e+0
2738 1.51682106e+0 -1.50175160e+0
2740 1.44875849e+0 -1.50525933e+0
2742 1.38372142e+0 -1.50416170e+0
2744 1.32184033e+0 -1.49906907e+0
2746 1.26316911e+0 -1.49053916e+0
2748 1.20770164e+0 -1.47907479e+0
2750 1.15538615e+0 -1.46512428e+0
2752 1.10613718e+0 -1.44908369e+0
2754 1.05984544e+0 -1.43130012e+0
2756 1.01638568e+0 -1.41207575e+0
2758 9.75622961e-1 -1.39167207e+0
2760 9.37417468e-1 -1.37031418e+0
2762 9.01628222e-1 -1.34819488e+0
2764 8.68115802e-1 -1.32547857e+0
2766 8.36744346e-1 -1.30230479e+0
2768 8.07382936e-1 -1.27879143e+0
2770 7.79906531e-1 -1.25503763e+0
2772 7.54196536e-1 -1.23112631e+0
2774 7.30141105e-1 -1.20712644e+0
2776 7.07635235e-1 -1.18309496e+0
2778 6.86580717e-1 -1.15907852e+0
2780 6.66885980e-1 -1.13511496e+0
2782 6.48465858e-1 -1.11123457e+0
2784 6.31241318e-1 -1.08746120e+0
2786 6.15139147e-1 -1.06381321e+0
2788 6.00091636e-1 -1.04030429e+0
2790 5.86036255e-1 -1.01694416e+0
2792 5.72915327e-1 -9.93739118e-1
2794 5.60675722e-1 -9.70692630e-1
2796 5.49268555e-1 -9.47805704e-1
2798 5.38648902e-1 -9.25077287e-1
2800 5.28775538e-1 -9.02504572e-1
2802 5.19610681e-1 -8.80083272e-1
2804 5.11119766e-1 -8.57807847e-1
2806 5.03271232e-1 -8.35671694e-1
2808 4.96036321e-1 -8.13667317e-1
2810 4.89388905e-1 -7.91786461e-1
2812 4.83305321e-1 -7.70020228e-1
2814 4.77764220e-1 -7.48359179e-1
2816 4.72746439e-1 -7.26793411e-1
2818 4.68234879e-1 -7.05312627e-1
2820 4.64214400e-1 -6.83906197e-1
2822 4.60671731e-1 -6.62563195e-1
2824 4.57595380e-1 -6.41272447e-1
2826 4.54975576e-1 -6.20022556e-1
2828 4.52804201e-1 -5.98801929e-1
2830 4.51074748e-1 -5.77598796e-1
2832 4.49782277e-1 -5.56401228e-1
2834 4.48923395e-1 -5.35197146e-1
2836 4.48496230e-1 -5.13974334e-1
2838 4.48500430e-1 -4.92720443e-1
2840 4.48937159e-1 -4.71423001e-1
2842 4.49809112e-1 -4.50069416e-1
2844 4.51120534e-1 -4.28646983e-1
2846 4.52877253e-1 -4.07142887e-1
2848 4.55086724e-1 -3.85544214e-1
2850 4.57758078e-1 -3.63837954e-1
2852 4.60902190e-1 -3.42011017e-1
2854 4.64531753e-1 -3.20050245e-1
2856 4.68661374e-1 -2.97942428e-1
2858 4.73307669e-1 -2.75674334e-1
2860 4.78489388e-1 -2.53232731e-1
2862 4.84227547e-1 -2.30604432e-1
2864 4.90545579e-1 -2.07776340e-1
2866 4.97469505e-1 -1.84735506e-1
2868 5.05028122e-1 -1.61469205e-1
2870 5.13253216e-1 -1.37965022e-1
2872 5.22179795e-1 -1.14210965e-1
2874 5.31846354e-1 -9.01955928e-2
2876 5.42295155e-1 -6.59081829e-2
2878 5.53572551e-1 -4.13389197e-2
2880 5.65729329e-1 -1.64791309e-2
2882 5.78821098e-1 8.67843193e-3
2884 5.92908700e-1 3.41392560e-2
2886 6.08058667e-1 5.99066640e-2
2888 6.24343716e-1 8.59813311e-2
2890 6.41843274e-1 1.12360708e-1
2892 6.60644052e-1 1.39038335e-1
2894 6.80840645e-1 1.66003019e-1
2896 7.02536164e-1 1.93237861e-1
2898 7.25842895e-1 2.20719093e-1
2900 7.50882961e-1 2.48414703e-1
2902 7.77788981e-1 2.76282803e-1
2904 8.06704689e-1 3.04269694e-1
2906 8.37785492e-1 3.32307587e-1
2908 8.71198894e-1 3.60311920e-1
2910 9.07124748e-1 3.88178202e-1
2912 9.45755217e-1 4.15778339e-1
2914 9.87294349e-1 4.42956352e-1
2916 1.03195709e+0 4.69523439e-1
2918 1.07996758e+0 4.95252329e-1
2920 1.13155639e+0 5.19870884e-1
2922 1.18695648e+0 5.43054966e-1
2924 1.24639747e+0 5.64420634e-1
2926 1.31009767e+0 5.83515824e-1
2928 1.37825346e+0 5.99811817e-1
2930 1.45102531e+0 6.12694975e-1
2932 1.52851983e+0 6.21459499e-1
2934 1.61076731e+0 6.25302277e-1
2936 1.69769423e+0 6.23321346e-1
2938 1.78909066e+0 6.14519905e-1
2940 1.88457298e+0 5.97818376e-1
2942 1.98354319e+0 5.72077347e-1
2944 2.08514747e+0 5.36134478e-1
2946 2.18823809e+0 4.88858112e-1
2948 2.29134467e+0 4.29219374e-1
2950 2.39266263e+0 3.56382468e-1
2952 2.49006784e+0 2.69809711e-1
2954 2.58116620e+0 1.69373472e-1
2956 2.66338463e+0 5.54624080e-2
2958 2.73410515e+0 -7.09349081e-2
2960 2.79083560e+0 -2.08187830e-1
2962 2.83140178e+0 -3.54039892e-1
2964 2.85413730e+0 -5.05693545e-1
2966 2.85804259e+0 -6.59962152e-1
2968 2.84288632e+0 -8.13474621e-1
2970 2.80923053e+0 -9.62906385e-1
2972 2.75837488e+0 -1.10520420e+0
2974 2.69223000e+0 -1.23777363e+0
2976 2.61314242e+0 -1.35860673e+0
2978 2.52369957e+0 -1.46634008e+0
2980 2.42654208e+0 -1.56024662e+0
2982 2.32420472e+0 -1.64017450e+0
2984 2.21899779e+0 -1.70645133e+0
2986 2.11293224e+0 -1.75977252e+0
2988 2.00768460e+0 -1.80108932e+0
2990 1.90459413e+0 -1.83150761e+0
2992 1.80468278e+0 -1.85220348e+0
2994 1.70868932e+0 -1.86435778e+0
2996 1.61711029e+0 -1.86910895e+0
2998 1.53024247e+0 -1.86752186e+0
3000 1.44822316e+0 -1.86056958e+0
